,text,title,url
48,"By now, we thoroughly understand that any object can interact with its environment and in turn be influenced by it. In our example, the Animal object exposed certain fields  name and legs , and a method  walk() to be used by the environment to manipulate the object. This form of exposure is implicit. Using the Java programming language, a programmer has the power to define the level of access other objects and the environment have on a certain object.",The Java platform (JRE & JDK) The process of encapsulation,https://en.wikibooks.org//wiki/Java_Programming/The_Java_Platform
49,"We conceptualize the world around us in terms of systems. A system is a web of interconnected objects working together in tandem. In the systems theory , a system is set out as a single entity within a world surrounded by an environment. A system interacts with its surrounding environment using messages of two distinct types:inputs: messages received from the surrounding environment; and,  outputs: messages given back to the surrounding environment.Life is a complicated mess of interconnected objects sending signals and messages. See the illustration below in figure 2 demonstrating a complex system for an economic ecosphere for a single company. Imagine what this system diagram would be like if you were to add a few more companies and their sub-systems. Computer software systems in general are a complex web of further interconnected sub-systems  where each sub-systems may or may not be divided into further sub-systems. Each sub-system communicates with others using feedback messages  that is, inputs and outputs .",Installing Java on Your Computer Understanding systems,https://en.wikibooks.org//wiki/Java_Programming/Installation
50,"Programming is essentially thinking of solutions to problems in real life as a system. With any programming language, you need to know how to address real-life problems into something that could be accurately represented within a computer system. In order to begin programming with the Java programming language (or in fact, with any programming language), a programmer must first understand the basics of abstraction.Abstraction is the process of representing real-life problems and objects into your programs.Suppose a novelist, a painter and a programmer were asked to abstract (i.e., represent ) a real-life object in their work. Suppose, the real-life object that needs to be abstracted is an animal . Abstraction for a novelist would include writing the description of the animal whilst the painter would draw a picture of the animal  but what about a computer programmer?The Java programming language uses a programming paradigm called object-oriented programming (OOP) , which shows you exactly what a programmer needs to be doing. According to OOP, every object or problem in real-life can be translated into a virtual object within your computer system.",Installing Java on Your Computer The process of abstraction,https://en.wikibooks.org//wiki/Java_Programming/Installation
51,"In OOP, every abstraction of a real-life object is simply called an object within your code. An object is essentially the most basic representation of a real-life object as part of a computer system. With Java being an object-oriented language, everything within Java is represented as an object. To demonstrate this effect, if you were to define an abstraction of an animal in your code, you would write the following lines of code (as you would for any other abstraction):The code above creates a space within your code where you can start defining an object; this space is called a class ( or type) definition . All objects need to be defined using a class definition in order for them to be used in your program. Notice the curly brackets  anything you write within these brackets would serve as a definition or specification for your object. In the case of the example above, we created a class definition called Animal for objects that could serve as an abstract representation of any animal in real-life. The way that a Java environment evaluates this code to be a class definition is by looking at the prefix word we used to begin our class definition (i.e., class ). Such predefined words in the Java language are known as keywords and make up the grammar for the language (known as programming syntax ).",Installing Java on Your Computer Thinking in objects,https://en.wikibooks.org//wiki/Java_Programming/Installation
52,"Aristotle was perhaps the first person to think of abstract types or typologies of objects. He started calling them classes  e.g., classes of birds, classes of mammals. Class definitions therefore serve the purpose well in defining the common characteristics or types of objects you would be creating. Upon declaring a class definition, you can create objects based on that definition. In order to do so however, you need to write a special syntax that goes like this:The code above effectively creates an object called dog based on the class definition for Animal . In non-programmer parlance, the code above would translate into something akin to saying, ""Create a new object dog of type Animal ."" A single class definition enables you to create multiple objects as the code below indicates:Basically, you just have to write the code for your class or type definition once, and then use it to create countless numbers of objects based on that specification. Although you might not grasp the importance of doing so, this little exercise saves you a lot of time (a luxury that was not readily available to programmers in the pre-Java days).",Installing Java on Your Computer Understanding class definitions and types,https://en.wikibooks.org//wiki/Java_Programming/Installation
53,"Although each object you create from a class definition is essentially the same, there has to be a way of differentiating those objects in your code. Object fields (or simply fields ) are what makes your objects unique from other objects. Let's take our present abstraction for instance. An animal could be a dog, cat, camel or a duck but since this abstraction is of a very generic kind, you need to define fields that are common to all of these animals and yet makes the animals stand apart. For instance, you can have two fields: name (a common name given to any one of these animals) and legs (the number of limbs any one of these animals would require to walk). As you start defining your objects, they start to look like this:In the code above you defined two object fields:a field called name of type String ; and,  a field called legs of type int .These special pre-defined types are called data types . The String data type is used for fields that can hold textual values like names, while the int (integer) data type is used for fields that can hold numeric valuesIn order to demonstrate how fields work, we will go ahead and create objects from this amended version of our class definition as such:You can access the fields of your created objects by using the . (dot) or membership operator . In the example above, we created two objects: animal1 and animal2 of type Animal . And since, we had established that each Animal has two fields namely name and legs , we accessed and modified these fields for each of our objects using the membership operator to set the two apart. By declaring different values for different objects, we can manipulate their current state . So, for instance:the animal1 object is a ""dog"" with 4 legs to walk with; while,  the animal2 object is a ""duck"" with 2 legs to walk with.What sets the two objects apart is their current state. Both the objects have different states and thus stand out as two different objects even though they were created from the same template or class definition.",Installing Java on Your Computer Expanding your class definitions,https://en.wikibooks.org//wiki/Java_Programming/Installation
54,"At this point, your objects do nothing more than declare a bunch of fields. Being a system, your objects should have the ability to interact with its environment and other systems as well. To add this capability for interaction, you need to add interactive behavior to your object class definitions as well. Such behavior is added to class definitions using a programming construct called method .In the case of the Animal , you require your virtual representation of an animal to be able to move through its environment. Let's say, as an analogy, you want your Animal object to be able to walk in its environment. Thus, you need to add a method named walk to our object. To do so, we need to write the following code:As you write this code, one thing becomes immediately apparent. Just like the class description, a method has curly brackets as well. Generally, curly brackets are used to define an area (or scope ) within your object. So the first set of curly brackets defined a scope for your class definition called the class-level scope . This new set of curly brackets alongside a method defines a scope for the further definition of your method called the method-level scope .In this instance, the name of our method is walk . Notice however that the name of our method also features a set of round brackets as well. More than just being visual identifiers for methods, these round brackets are used to provide our methods with additional input information called arguments .A method therefore enables an object to:Accept input: Receive some argument(s);  Process information: work on the received argument(s) within its curly brackets; and,  Generate ouput: occasionally , return something back.In essence, methods are what makes an object behave more like a system.Notice the keyword void before the name of the method  this tells us that the method walk returns nothing . You can set a method to return any data type  it can be a String or an int as well.",Installing Java on Your Computer Adding behavior to objects,https://en.wikibooks.org//wiki/Java_Programming/Installation
55,"By now, we thoroughly understand that any object can interact with its environment and in turn be influenced by it. In our example, the Animal object exposed certain fields  name and legs , and a method  walk() to be used by the environment to manipulate the object. This form of exposure is implicit. Using the Java programming language, a programmer has the power to define the level of access other objects and the environment have on a certain object.",Installing Java on Your Computer The process of encapsulation,https://en.wikibooks.org//wiki/Java_Programming/Installation
56,"We conceptualize the world around us in terms of systems. A system is a web of interconnected objects working together in tandem. In the systems theory , a system is set out as a single entity within a world surrounded by an environment. A system interacts with its surrounding environment using messages of two distinct types:inputs: messages received from the surrounding environment; and,  outputs: messages given back to the surrounding environment.Life is a complicated mess of interconnected objects sending signals and messages. See the illustration below in figure 2 demonstrating a complex system for an economic ecosphere for a single company. Imagine what this system diagram would be like if you were to add a few more companies and their sub-systems. Computer software systems in general are a complex web of further interconnected sub-systems  where each sub-systems may or may not be divided into further sub-systems. Each sub-system communicates with others using feedback messages  that is, inputs and outputs .",Compiling programs Understanding systems,https://en.wikibooks.org//wiki/Java_Programming/Compilation
57,"Programming is essentially thinking of solutions to problems in real life as a system. With any programming language, you need to know how to address real-life problems into something that could be accurately represented within a computer system. In order to begin programming with the Java programming language (or in fact, with any programming language), a programmer must first understand the basics of abstraction.Abstraction is the process of representing real-life problems and objects into your programs.Suppose a novelist, a painter and a programmer were asked to abstract (i.e., represent ) a real-life object in their work. Suppose, the real-life object that needs to be abstracted is an animal . Abstraction for a novelist would include writing the description of the animal whilst the painter would draw a picture of the animal  but what about a computer programmer?The Java programming language uses a programming paradigm called object-oriented programming (OOP) , which shows you exactly what a programmer needs to be doing. According to OOP, every object or problem in real-life can be translated into a virtual object within your computer system.",Compiling programs The process of abstraction,https://en.wikibooks.org//wiki/Java_Programming/Compilation
58,"In OOP, every abstraction of a real-life object is simply called an object within your code. An object is essentially the most basic representation of a real-life object as part of a computer system. With Java being an object-oriented language, everything within Java is represented as an object. To demonstrate this effect, if you were to define an abstraction of an animal in your code, you would write the following lines of code (as you would for any other abstraction):The code above creates a space within your code where you can start defining an object; this space is called a class ( or type) definition . All objects need to be defined using a class definition in order for them to be used in your program. Notice the curly brackets  anything you write within these brackets would serve as a definition or specification for your object. In the case of the example above, we created a class definition called Animal for objects that could serve as an abstract representation of any animal in real-life. The way that a Java environment evaluates this code to be a class definition is by looking at the prefix word we used to begin our class definition (i.e., class ). Such predefined words in the Java language are known as keywords and make up the grammar for the language (known as programming syntax ).",Compiling programs Thinking in objects,https://en.wikibooks.org//wiki/Java_Programming/Compilation
59,"Aristotle was perhaps the first person to think of abstract types or typologies of objects. He started calling them classes  e.g., classes of birds, classes of mammals. Class definitions therefore serve the purpose well in defining the common characteristics or types of objects you would be creating. Upon declaring a class definition, you can create objects based on that definition. In order to do so however, you need to write a special syntax that goes like this:The code above effectively creates an object called dog based on the class definition for Animal . In non-programmer parlance, the code above would translate into something akin to saying, ""Create a new object dog of type Animal ."" A single class definition enables you to create multiple objects as the code below indicates:Basically, you just have to write the code for your class or type definition once, and then use it to create countless numbers of objects based on that specification. Although you might not grasp the importance of doing so, this little exercise saves you a lot of time (a luxury that was not readily available to programmers in the pre-Java days).",Compiling programs Understanding class definitions and types,https://en.wikibooks.org//wiki/Java_Programming/Compilation
60,"Although each object you create from a class definition is essentially the same, there has to be a way of differentiating those objects in your code. Object fields (or simply fields ) are what makes your objects unique from other objects. Let's take our present abstraction for instance. An animal could be a dog, cat, camel or a duck but since this abstraction is of a very generic kind, you need to define fields that are common to all of these animals and yet makes the animals stand apart. For instance, you can have two fields: name (a common name given to any one of these animals) and legs (the number of limbs any one of these animals would require to walk). As you start defining your objects, they start to look like this:In the code above you defined two object fields:a field called name of type String ; and,  a field called legs of type int .These special pre-defined types are called data types . The String data type is used for fields that can hold textual values like names, while the int (integer) data type is used for fields that can hold numeric valuesIn order to demonstrate how fields work, we will go ahead and create objects from this amended version of our class definition as such:You can access the fields of your created objects by using the . (dot) or membership operator . In the example above, we created two objects: animal1 and animal2 of type Animal . And since, we had established that each Animal has two fields namely name and legs , we accessed and modified these fields for each of our objects using the membership operator to set the two apart. By declaring different values for different objects, we can manipulate their current state . So, for instance:the animal1 object is a ""dog"" with 4 legs to walk with; while,  the animal2 object is a ""duck"" with 2 legs to walk with.What sets the two objects apart is their current state. Both the objects have different states and thus stand out as two different objects even though they were created from the same template or class definition.",Compiling programs Expanding your class definitions,https://en.wikibooks.org//wiki/Java_Programming/Compilation
61,"At this point, your objects do nothing more than declare a bunch of fields. Being a system, your objects should have the ability to interact with its environment and other systems as well. To add this capability for interaction, you need to add interactive behavior to your object class definitions as well. Such behavior is added to class definitions using a programming construct called method .In the case of the Animal , you require your virtual representation of an animal to be able to move through its environment. Let's say, as an analogy, you want your Animal object to be able to walk in its environment. Thus, you need to add a method named walk to our object. To do so, we need to write the following code:As you write this code, one thing becomes immediately apparent. Just like the class description, a method has curly brackets as well. Generally, curly brackets are used to define an area (or scope ) within your object. So the first set of curly brackets defined a scope for your class definition called the class-level scope . This new set of curly brackets alongside a method defines a scope for the further definition of your method called the method-level scope .In this instance, the name of our method is walk . Notice however that the name of our method also features a set of round brackets as well. More than just being visual identifiers for methods, these round brackets are used to provide our methods with additional input information called arguments .A method therefore enables an object to:Accept input: Receive some argument(s);  Process information: work on the received argument(s) within its curly brackets; and,  Generate ouput: occasionally , return something back.In essence, methods are what makes an object behave more like a system.Notice the keyword void before the name of the method  this tells us that the method walk returns nothing . You can set a method to return any data type  it can be a String or an int as well.",Compiling programs Adding behavior to objects,https://en.wikibooks.org//wiki/Java_Programming/Compilation
62,"By now, we thoroughly understand that any object can interact with its environment and in turn be influenced by it. In our example, the Animal object exposed certain fields  name and legs , and a method  walk() to be used by the environment to manipulate the object. This form of exposure is implicit. Using the Java programming language, a programmer has the power to define the level of access other objects and the environment have on a certain object.",Compiling programs The process of encapsulation,https://en.wikibooks.org//wiki/Java_Programming/Compilation
63,"We conceptualize the world around us in terms of systems. A system is a web of interconnected objects working together in tandem. In the systems theory , a system is set out as a single entity within a world surrounded by an environment. A system interacts with its surrounding environment using messages of two distinct types:inputs: messages received from the surrounding environment; and,  outputs: messages given back to the surrounding environment.Life is a complicated mess of interconnected objects sending signals and messages. See the illustration below in figure 2 demonstrating a complex system for an economic ecosphere for a single company. Imagine what this system diagram would be like if you were to add a few more companies and their sub-systems. Computer software systems in general are a complex web of further interconnected sub-systems  where each sub-systems may or may not be divided into further sub-systems. Each sub-system communicates with others using feedback messages  that is, inputs and outputs .",Running Java programs Understanding systems,https://en.wikibooks.org//wiki/Java_Programming/Execution
64,"Programming is essentially thinking of solutions to problems in real life as a system. With any programming language, you need to know how to address real-life problems into something that could be accurately represented within a computer system. In order to begin programming with the Java programming language (or in fact, with any programming language), a programmer must first understand the basics of abstraction.Abstraction is the process of representing real-life problems and objects into your programs.Suppose a novelist, a painter and a programmer were asked to abstract (i.e., represent ) a real-life object in their work. Suppose, the real-life object that needs to be abstracted is an animal . Abstraction for a novelist would include writing the description of the animal whilst the painter would draw a picture of the animal  but what about a computer programmer?The Java programming language uses a programming paradigm called object-oriented programming (OOP) , which shows you exactly what a programmer needs to be doing. According to OOP, every object or problem in real-life can be translated into a virtual object within your computer system.",Running Java programs The process of abstraction,https://en.wikibooks.org//wiki/Java_Programming/Execution
65,"In OOP, every abstraction of a real-life object is simply called an object within your code. An object is essentially the most basic representation of a real-life object as part of a computer system. With Java being an object-oriented language, everything within Java is represented as an object. To demonstrate this effect, if you were to define an abstraction of an animal in your code, you would write the following lines of code (as you would for any other abstraction):The code above creates a space within your code where you can start defining an object; this space is called a class ( or type) definition . All objects need to be defined using a class definition in order for them to be used in your program. Notice the curly brackets  anything you write within these brackets would serve as a definition or specification for your object. In the case of the example above, we created a class definition called Animal for objects that could serve as an abstract representation of any animal in real-life. The way that a Java environment evaluates this code to be a class definition is by looking at the prefix word we used to begin our class definition (i.e., class ). Such predefined words in the Java language are known as keywords and make up the grammar for the language (known as programming syntax ).",Running Java programs Thinking in objects,https://en.wikibooks.org//wiki/Java_Programming/Execution
66,"Aristotle was perhaps the first person to think of abstract types or typologies of objects. He started calling them classes  e.g., classes of birds, classes of mammals. Class definitions therefore serve the purpose well in defining the common characteristics or types of objects you would be creating. Upon declaring a class definition, you can create objects based on that definition. In order to do so however, you need to write a special syntax that goes like this:The code above effectively creates an object called dog based on the class definition for Animal . In non-programmer parlance, the code above would translate into something akin to saying, ""Create a new object dog of type Animal ."" A single class definition enables you to create multiple objects as the code below indicates:Basically, you just have to write the code for your class or type definition once, and then use it to create countless numbers of objects based on that specification. Although you might not grasp the importance of doing so, this little exercise saves you a lot of time (a luxury that was not readily available to programmers in the pre-Java days).",Running Java programs Understanding class definitions and types,https://en.wikibooks.org//wiki/Java_Programming/Execution
67,"Although each object you create from a class definition is essentially the same, there has to be a way of differentiating those objects in your code. Object fields (or simply fields ) are what makes your objects unique from other objects. Let's take our present abstraction for instance. An animal could be a dog, cat, camel or a duck but since this abstraction is of a very generic kind, you need to define fields that are common to all of these animals and yet makes the animals stand apart. For instance, you can have two fields: name (a common name given to any one of these animals) and legs (the number of limbs any one of these animals would require to walk). As you start defining your objects, they start to look like this:In the code above you defined two object fields:a field called name of type String ; and,  a field called legs of type int .These special pre-defined types are called data types . The String data type is used for fields that can hold textual values like names, while the int (integer) data type is used for fields that can hold numeric valuesIn order to demonstrate how fields work, we will go ahead and create objects from this amended version of our class definition as such:You can access the fields of your created objects by using the . (dot) or membership operator . In the example above, we created two objects: animal1 and animal2 of type Animal . And since, we had established that each Animal has two fields namely name and legs , we accessed and modified these fields for each of our objects using the membership operator to set the two apart. By declaring different values for different objects, we can manipulate their current state . So, for instance:the animal1 object is a ""dog"" with 4 legs to walk with; while,  the animal2 object is a ""duck"" with 2 legs to walk with.What sets the two objects apart is their current state. Both the objects have different states and thus stand out as two different objects even though they were created from the same template or class definition.",Running Java programs Expanding your class definitions,https://en.wikibooks.org//wiki/Java_Programming/Execution
68,"At this point, your objects do nothing more than declare a bunch of fields. Being a system, your objects should have the ability to interact with its environment and other systems as well. To add this capability for interaction, you need to add interactive behavior to your object class definitions as well. Such behavior is added to class definitions using a programming construct called method .In the case of the Animal , you require your virtual representation of an animal to be able to move through its environment. Let's say, as an analogy, you want your Animal object to be able to walk in its environment. Thus, you need to add a method named walk to our object. To do so, we need to write the following code:As you write this code, one thing becomes immediately apparent. Just like the class description, a method has curly brackets as well. Generally, curly brackets are used to define an area (or scope ) within your object. So the first set of curly brackets defined a scope for your class definition called the class-level scope . This new set of curly brackets alongside a method defines a scope for the further definition of your method called the method-level scope .In this instance, the name of our method is walk . Notice however that the name of our method also features a set of round brackets as well. More than just being visual identifiers for methods, these round brackets are used to provide our methods with additional input information called arguments .A method therefore enables an object to:Accept input: Receive some argument(s);  Process information: work on the received argument(s) within its curly brackets; and,  Generate ouput: occasionally , return something back.In essence, methods are what makes an object behave more like a system.Notice the keyword void before the name of the method  this tells us that the method walk returns nothing . You can set a method to return any data type  it can be a String or an int as well.",Running Java programs Adding behavior to objects,https://en.wikibooks.org//wiki/Java_Programming/Execution
69,"By now, we thoroughly understand that any object can interact with its environment and in turn be influenced by it. In our example, the Animal object exposed certain fields  name and legs , and a method  walk() to be used by the environment to manipulate the object. This form of exposure is implicit. Using the Java programming language, a programmer has the power to define the level of access other objects and the environment have on a certain object.",Running Java programs The process of encapsulation,https://en.wikibooks.org//wiki/Java_Programming/Execution
70,"We conceptualize the world around us in terms of systems. A system is a web of interconnected objects working together in tandem. In the systems theory , a system is set out as a single entity within a world surrounded by an environment. A system interacts with its surrounding environment using messages of two distinct types:inputs: messages received from the surrounding environment; and,  outputs: messages given back to the surrounding environment.Life is a complicated mess of interconnected objects sending signals and messages. See the illustration below in figure 2 demonstrating a complex system for an economic ecosphere for a single company. Imagine what this system diagram would be like if you were to add a few more companies and their sub-systems. Computer software systems in general are a complex web of further interconnected sub-systems  where each sub-systems may or may not be divided into further sub-systems. Each sub-system communicates with others using feedback messages  that is, inputs and outputs .",Understanding a Java program Understanding systems,https://en.wikibooks.org//wiki/Java_Programming/Understanding_a_Java_Program
71,"Programming is essentially thinking of solutions to problems in real life as a system. With any programming language, you need to know how to address real-life problems into something that could be accurately represented within a computer system. In order to begin programming with the Java programming language (or in fact, with any programming language), a programmer must first understand the basics of abstraction.Abstraction is the process of representing real-life problems and objects into your programs.Suppose a novelist, a painter and a programmer were asked to abstract (i.e., represent ) a real-life object in their work. Suppose, the real-life object that needs to be abstracted is an animal . Abstraction for a novelist would include writing the description of the animal whilst the painter would draw a picture of the animal  but what about a computer programmer?The Java programming language uses a programming paradigm called object-oriented programming (OOP) , which shows you exactly what a programmer needs to be doing. According to OOP, every object or problem in real-life can be translated into a virtual object within your computer system.",Understanding a Java program The process of abstraction,https://en.wikibooks.org//wiki/Java_Programming/Understanding_a_Java_Program
72,"In OOP, every abstraction of a real-life object is simply called an object within your code. An object is essentially the most basic representation of a real-life object as part of a computer system. With Java being an object-oriented language, everything within Java is represented as an object. To demonstrate this effect, if you were to define an abstraction of an animal in your code, you would write the following lines of code (as you would for any other abstraction):The code above creates a space within your code where you can start defining an object; this space is called a class ( or type) definition . All objects need to be defined using a class definition in order for them to be used in your program. Notice the curly brackets  anything you write within these brackets would serve as a definition or specification for your object. In the case of the example above, we created a class definition called Animal for objects that could serve as an abstract representation of any animal in real-life. The way that a Java environment evaluates this code to be a class definition is by looking at the prefix word we used to begin our class definition (i.e., class ). Such predefined words in the Java language are known as keywords and make up the grammar for the language (known as programming syntax ).",Understanding a Java program Thinking in objects,https://en.wikibooks.org//wiki/Java_Programming/Understanding_a_Java_Program
73,"Aristotle was perhaps the first person to think of abstract types or typologies of objects. He started calling them classes  e.g., classes of birds, classes of mammals. Class definitions therefore serve the purpose well in defining the common characteristics or types of objects you would be creating. Upon declaring a class definition, you can create objects based on that definition. In order to do so however, you need to write a special syntax that goes like this:The code above effectively creates an object called dog based on the class definition for Animal . In non-programmer parlance, the code above would translate into something akin to saying, ""Create a new object dog of type Animal ."" A single class definition enables you to create multiple objects as the code below indicates:Basically, you just have to write the code for your class or type definition once, and then use it to create countless numbers of objects based on that specification. Although you might not grasp the importance of doing so, this little exercise saves you a lot of time (a luxury that was not readily available to programmers in the pre-Java days).",Understanding a Java program Understanding class definitions and types,https://en.wikibooks.org//wiki/Java_Programming/Understanding_a_Java_Program
74,"Although each object you create from a class definition is essentially the same, there has to be a way of differentiating those objects in your code. Object fields (or simply fields ) are what makes your objects unique from other objects. Let's take our present abstraction for instance. An animal could be a dog, cat, camel or a duck but since this abstraction is of a very generic kind, you need to define fields that are common to all of these animals and yet makes the animals stand apart. For instance, you can have two fields: name (a common name given to any one of these animals) and legs (the number of limbs any one of these animals would require to walk). As you start defining your objects, they start to look like this:In the code above you defined two object fields:a field called name of type String ; and,  a field called legs of type int .These special pre-defined types are called data types . The String data type is used for fields that can hold textual values like names, while the int (integer) data type is used for fields that can hold numeric valuesIn order to demonstrate how fields work, we will go ahead and create objects from this amended version of our class definition as such:You can access the fields of your created objects by using the . (dot) or membership operator . In the example above, we created two objects: animal1 and animal2 of type Animal . And since, we had established that each Animal has two fields namely name and legs , we accessed and modified these fields for each of our objects using the membership operator to set the two apart. By declaring different values for different objects, we can manipulate their current state . So, for instance:the animal1 object is a ""dog"" with 4 legs to walk with; while,  the animal2 object is a ""duck"" with 2 legs to walk with.What sets the two objects apart is their current state. Both the objects have different states and thus stand out as two different objects even though they were created from the same template or class definition.",Understanding a Java program Expanding your class definitions,https://en.wikibooks.org//wiki/Java_Programming/Understanding_a_Java_Program
75,"At this point, your objects do nothing more than declare a bunch of fields. Being a system, your objects should have the ability to interact with its environment and other systems as well. To add this capability for interaction, you need to add interactive behavior to your object class definitions as well. Such behavior is added to class definitions using a programming construct called method .In the case of the Animal , you require your virtual representation of an animal to be able to move through its environment. Let's say, as an analogy, you want your Animal object to be able to walk in its environment. Thus, you need to add a method named walk to our object. To do so, we need to write the following code:As you write this code, one thing becomes immediately apparent. Just like the class description, a method has curly brackets as well. Generally, curly brackets are used to define an area (or scope ) within your object. So the first set of curly brackets defined a scope for your class definition called the class-level scope . This new set of curly brackets alongside a method defines a scope for the further definition of your method called the method-level scope .In this instance, the name of our method is walk . Notice however that the name of our method also features a set of round brackets as well. More than just being visual identifiers for methods, these round brackets are used to provide our methods with additional input information called arguments .A method therefore enables an object to:Accept input: Receive some argument(s);  Process information: work on the received argument(s) within its curly brackets; and,  Generate ouput: occasionally , return something back.In essence, methods are what makes an object behave more like a system.Notice the keyword void before the name of the method  this tells us that the method walk returns nothing . You can set a method to return any data type  it can be a String or an int as well.",Understanding a Java program Adding behavior to objects,https://en.wikibooks.org//wiki/Java_Programming/Understanding_a_Java_Program
76,"By now, we thoroughly understand that any object can interact with its environment and in turn be influenced by it. In our example, the Animal object exposed certain fields  name and legs , and a method  walk() to be used by the environment to manipulate the object. This form of exposure is implicit. Using the Java programming language, a programmer has the power to define the level of access other objects and the environment have on a certain object.",Understanding a Java program The process of encapsulation,https://en.wikibooks.org//wiki/Java_Programming/Understanding_a_Java_Program
77,"We conceptualize the world around us in terms of systems. A system is a web of interconnected objects working together in tandem. In the systems theory , a system is set out as a single entity within a world surrounded by an environment. A system interacts with its surrounding environment using messages of two distinct types:inputs: messages received from the surrounding environment; and,  outputs: messages given back to the surrounding environment.Life is a complicated mess of interconnected objects sending signals and messages. See the illustration below in figure 2 demonstrating a complex system for an economic ecosphere for a single company. Imagine what this system diagram would be like if you were to add a few more companies and their sub-systems. Computer software systems in general are a complex web of further interconnected sub-systems  where each sub-systems may or may not be divided into further sub-systems. Each sub-system communicates with others using feedback messages  that is, inputs and outputs .",Java IDEs Understanding systems,https://en.wikibooks.org//wiki/Java_Programming/Java_IDEs
78,"Programming is essentially thinking of solutions to problems in real life as a system. With any programming language, you need to know how to address real-life problems into something that could be accurately represented within a computer system. In order to begin programming with the Java programming language (or in fact, with any programming language), a programmer must first understand the basics of abstraction.Abstraction is the process of representing real-life problems and objects into your programs.Suppose a novelist, a painter and a programmer were asked to abstract (i.e., represent ) a real-life object in their work. Suppose, the real-life object that needs to be abstracted is an animal . Abstraction for a novelist would include writing the description of the animal whilst the painter would draw a picture of the animal  but what about a computer programmer?The Java programming language uses a programming paradigm called object-oriented programming (OOP) , which shows you exactly what a programmer needs to be doing. According to OOP, every object or problem in real-life can be translated into a virtual object within your computer system.",Java IDEs The process of abstraction,https://en.wikibooks.org//wiki/Java_Programming/Java_IDEs
79,"In OOP, every abstraction of a real-life object is simply called an object within your code. An object is essentially the most basic representation of a real-life object as part of a computer system. With Java being an object-oriented language, everything within Java is represented as an object. To demonstrate this effect, if you were to define an abstraction of an animal in your code, you would write the following lines of code (as you would for any other abstraction):The code above creates a space within your code where you can start defining an object; this space is called a class ( or type) definition . All objects need to be defined using a class definition in order for them to be used in your program. Notice the curly brackets  anything you write within these brackets would serve as a definition or specification for your object. In the case of the example above, we created a class definition called Animal for objects that could serve as an abstract representation of any animal in real-life. The way that a Java environment evaluates this code to be a class definition is by looking at the prefix word we used to begin our class definition (i.e., class ). Such predefined words in the Java language are known as keywords and make up the grammar for the language (known as programming syntax ).",Java IDEs Thinking in objects,https://en.wikibooks.org//wiki/Java_Programming/Java_IDEs
80,"Aristotle was perhaps the first person to think of abstract types or typologies of objects. He started calling them classes  e.g., classes of birds, classes of mammals. Class definitions therefore serve the purpose well in defining the common characteristics or types of objects you would be creating. Upon declaring a class definition, you can create objects based on that definition. In order to do so however, you need to write a special syntax that goes like this:The code above effectively creates an object called dog based on the class definition for Animal . In non-programmer parlance, the code above would translate into something akin to saying, ""Create a new object dog of type Animal ."" A single class definition enables you to create multiple objects as the code below indicates:Basically, you just have to write the code for your class or type definition once, and then use it to create countless numbers of objects based on that specification. Although you might not grasp the importance of doing so, this little exercise saves you a lot of time (a luxury that was not readily available to programmers in the pre-Java days).",Java IDEs Understanding class definitions and types,https://en.wikibooks.org//wiki/Java_Programming/Java_IDEs
